_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded,country_type,company_size,last_seen_day,last_seen_month,last_seen_year
645e9c9e35fcc19a708da1a1,9.0,C2CORP,active,"C2 Imaging is the leading supplier of professional media graphics solutions. 

Our company was created more than 35 years ago with one goal in mind: To offer our customers the widest range of integrated digital media graphics solutions available anywhere in the world. And we believe we're doing just that. With 8 locations in the United States and Canada and many more sister companies, C2 Imaging has the capability and experience to ensure that your requirements are always met - exceeding your expectations. 

The value of C2 Imaging lies within our people and our culture. Our execution is based on speed, service and on-time delivery. The result is unprecedented reliability... our greatest value to you as our client.

Our services include an exceptionally wide range of the latest digital printing technology - delivering solutions to the highest standards. And C2 Imaging's unique digital document management and ordering system, I-Queue, gives you full control over all of your digital assets and orders wherever you may be in the world.",United States,,"C2 Imaging is the leading supplier of professional media graphics solutions. 

Our company was created more than 35 years ago with one goal in mind: To offer our customers the widest range of integrated digital media graphics solutions available anywhere in the world. And we believe we're doing just that. With 8 locations in the United States and Canada and many more sister companies, C2 Imaging has the capability and experience to ensure that your requirements are always met - exceeding your expectations. 

The value of C2 Imaging lies within our people and our culture. Our execution is based on speed, service and on-time delivery. The result is unprecedented reliability... our greatest value to you as our client.

Our services include an exceptionally wide range of the latest digital printing technology - delivering solutions to the highest standards. And C2 Imaging's unique digital document management and ordering system, I-Queue, gives you full control over all of your digital assets and orders wherever you may be in the world.","C2 Imaging, LLC",,"500 - 1,000",Printing,True,2023-05-14 08:50:20.066000+00:00,,www.c2imaging.com,,,100M - 200M,black basta,"[""Google Tag Manager"",""MaxCDN""]",3700.0,2003.00s,usa,big,14,5,2023
645e9c9f35fcc19a708da1a2,,EMEPLATING,,,,,,,,,,False,2023-05-14 08:50:20.127000+00:00,,future.,,,,black basta,[],1.0,,other,big,14,5,2023
645e9ca135fcc19a708da1a3,0.0,augustacoop,active,"Augusta Cooperative Farm Bureau, Inc. (Augusta Co-op) is a leading supplier of rural and agriculture lifestyle products. Their diversified platform is the foundation for feed, seed, livestock equipment, fertilizer, hardware, pet food & pet supplies, animal health, lawn & garden, clothing and much more.",United States,,"Augusta Cooperative Farm Bureau, Inc. (Augusta Co-op) is a leading supplier of rural and agriculture lifestyle products. Their diversified platform is the foundation for feed, seed, livestock equipment, fertilizer, hardware, pet food & pet supplies, animal health, lawn & garden, clothing and much more.","Augusta Cooperative Farm Bureau, Inc.",171.0,50 - 200,Retail,True,2023-05-14 08:50:20.193000+00:00,38.134514,www.augustacoop.com,-79.04294,,10M - 50M,black basta,"[""Google Tag Manager"",""WooCommerce"",""WordPress""]",3522.0,1929.00s,usa,small,14,5,2023
645e9ca335fcc19a708da1a4,0.0,CleanTech,active,,United States,,,CTE INCORPORATED,163.0,50 - 200,Design,True,2023-05-14 08:50:20.249000+00:00,40.750617999999996,www.cleantech-newyork.com,-73.60723,,10M - 50M,black basta,[],2727.0,1974.00s,usa,small,14,5,2023
645e9ca535fcc19a708da1a5,0.0,COS2000,active,✅ COS is Australia's largest family owned & operated office products supplier. We have thousands of products to choose form for every room in your office.,Australia,,✅ COS is Australia's largest family owned & operated office products supplier. We have thousands of products to choose form for every room in your office.,Complete Office Supplies Pty Ltd.,257.0,200 - 500,Wholesale,True,2023-05-14 08:50:20.292000+00:00,,www.cos.net.au,,,10M - 50M,black basta,"[""CloudFlare"",""Google Tag Manager""]",3866.0,1976.00s,other,big,14,5,2023
645e9ca635fcc19a708da1a6,1.0,psico,active,"Our primary purpose is to make products for people with sensitive skin. All our products are available over-the-counter and are formulated without dyes, fragrance, masking fragrance, lanolin, parabens and formaldehyde releasers.",United States,,"Our primary purpose is to make products for people with sensitive skin. All our products are available over-the-counter and are formulated without dyes, fragrance, masking fragrance, lanolin, parabens and formaldehyde releasers.","PHARMACEUTICAL SPECIALTIES, INC",99.0,50 - 200,Pharmaceuticals,True,2023-05-14 08:50:20.347000+00:00,,https://www.vanicream.com,,,10M - 50M,black basta,"[""Amazon AWS S3"",""foxycart"",""Google Analytics"",""Google Tag Manager"",""MailChimp""]",1410.0,1974.00s,usa,small,14,5,2023
645e9ca835fcc19a708da1a7,0.0,LYDECKER,active,"Lydecker LLP is a full-service law firm with over 80 attorneys serving clients across Florida, through offices in Miami, Orlando, West Palm Beach, Jacksonville, Tampa, Bonita Springs, California and the greater New York and New Jersey areas. Attorneys of the firm have extensive litigation experience and practice in the areas of business and corporate law, commercial litigation, environmental law, labor and employment, financial litigation, receiverships, bankruptcy, trademark, and intellectual property.",United States,,"Lydecker LLP is a full-service law firm with over 80 attorneys serving clients across Florida, through offices in Miami, Orlando, West Palm Beach, Jacksonville, Tampa, Bonita Springs, California and the greater New York and New Jersey areas. Attorneys of the firm have extensive litigation experience and practice in the areas of business and corporate law, commercial litigation, environmental law, labor and employment, financial litigation, receiverships, bankruptcy, trademark, and intellectual property.",Lydecker,,,Law Practice,True,2023-05-14 08:50:20.404000+00:00,25.761925,www.lydecker.com,-80.19181,,,black basta,"[""Google Tag Manager"",""WordPress""]",4586.0,2021.00s,usa,big,14,5,2023
645e9caa35fcc19a708da1a8,0.0,LOKALTOG,active,"Lokaltog | 1,101 followers on LinkedIn. Lokaltog leverer effektiv togtransport, som hænger sammen med Sjællands andre kollektive transportmuligheder.

Hvert år kører Lokaltog A/S med mere end 9,4 millioner passagerer. I det daglige vedligeholder vi 58 tog og 338 km spor.",Denmark,,"Lokaltog | 1,101 followers on LinkedIn. Lokaltog leverer effektiv togtransport, som hænger sammen med Sjællands andre kollektive transportmuligheder.

Hvert år kører Lokaltog A/S med mere end 9,4 millioner passagerer. I det daglige vedligeholder vi 58 tog og 338 km spor.",Lokaltog,,200 - 500,Transportation/Trucking/Railroad,True,2023-05-14 08:50:20.461000+00:00,,lokaltog.dk,,,10M - 50M,black basta,"[""Google Tag Manager""]",4694.0,2015.00s,other,big,14,5,2023
645e9cac35fcc19a708da1a9,0.0,The Wiener Zeitung media group,active,"Unabhängige Berichterstattung, Analysen, Kommentare aus Politik, Wirtschaft, Wissen, Kultur und Sport.",Austria,,"Unabhängige Berichterstattung, Analysen, Kommentare aus Politik, Wirtschaft, Wissen, Kultur und Sport.",Wiener Zeitung Gmbh,,,Publishing,True,2023-05-14 08:50:20.519000+00:00,,www.wienerzeitung.at,,,,black basta,"[""Google Tag Manager"",""Varnish""]",4674.0,1998.00s,european,big,14,5,2023
645e9cae35fcc19a708da1aa,0.0,ADTRANSPORT,active,"A.D. Transport Express has been recognized as a leader for Service and Innovation in the trucking industry for many years.  Renown for our Equipment, awarded for our Service and recognized for Quality, A.D Transport has grown from its expedited roots to a nationally recognized full service transportation provider.

We understand without the support of our customers, such growth and success would not be possible.  AD customers are some of the world's largest and most discriminating in the industry.  Customer's who insist on proven track records of Quality, Performance, Safety and Information Technology.  Our customer's have brought us to this point and will continue to make AD an even better carrier in the future.",United States,,"A.D. Transport Express has been recognized as a leader for Service and Innovation in the trucking industry for many years.  Renown for our Equipment, awarded for our Service and recognized for Quality, A.D Transport has grown from its expedited roots to a nationally recognized full service transportation provider.

We understand without the support of our customers, such growth and success would not be possible.  AD customers are some of the world's largest and most discriminating in the industry.  Customer's who insist on proven track records of Quality, Performance, Safety and Information Technology.  Our customer's have brought us to this point and will continue to make AD an even better carrier in the future.",AD Transport Express Inc.,1124.0,"1,000 - 5,000",Transportation/Trucking/Railroad,True,2023-05-14 08:50:20.576000+00:00,42.265816,https://www.adtransport.com,-83.48700000000001,,100M - 200M,black basta,"[""Google Analytics"",""Google Tag Manager""]",1296.0,1985.00s,usa,big,14,5,2023
645e9cb035fcc19a708da1ab,0.0,Wipro HealthPlan Services,active,"Exchange, Payer, Agent, Individual and Family Insurance Solutions. Insurance Services and Solutions for top Insurance companies and also direct to your home",United States,,"Exchange, Payer, Agent, Individual and Family Insurance Solutions. Insurance Services and Solutions for top Insurance companies and also direct to your home","HealthPlan Holdings, Inc.",1548.0,"1,000 - 5,000",Insurance,True,2023-05-14 08:50:23.888000+00:00,27.9594,https://www.healthplan.com/,-82.53564,,200M - 1B,black basta,"[""F5 BIG-IP"",""Google Analytics"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",3904.0,2001.00s,usa,big,14,5,2023
645e9cb135fcc19a708da1ac,0.0,MAI,active,,United States,,,"Mathews Associates, Inc.",100.0,50 - 200,Aviation & Aerospace,True,2023-05-14 08:50:23.953000+00:00,28.815393,https://www.maifl.com,-81.329636,,10M - 50M,black basta,"[""WordPress""]",3192.0,1980.00s,usa,small,14,5,2023
645e9cb335fcc19a708da1ad,3.0,CONCORDE,active,"Founded in 1981 by Darrell Bjornson, Concorde General Agency now serves over 1,600 insurance agencies across the upper Midwest and has written premium in excess of $40,000,000. We are your P&C problem solvers, your niche program providers and your one-stop-shop for hard-to-place risks. Concorde operates on the principle of finding a way to help each agent write more business. 

Call Us First. We'll Find a Way.",United States,,"Founded in 1981 by Darrell Bjornson, Concorde General Agency now serves over 1,600 insurance agencies across the upper Midwest and has written premium in excess of $40,000,000. We are your P&C problem solvers, your niche program providers and your one-stop-shop for hard-to-place risks. Concorde operates on the principle of finding a way to help each agent write more business. 

Call Us First. We'll Find a Way.","CONCORDE GENERAL AGENCY, INC",49.0,10 - 50,Insurance,False,2023-05-14 08:50:24.013000+00:00,46.867740000000005,www.cgains.com,-96.82473,,1M - 10M,black basta,"[""Google Analytics""]",0.0,1981.00s,usa,small,14,5,2023
