_id,branches_count,company_name,content,country,deadline,description,display_name,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue_range,source,year_founded
645663207adef2f79c969f13,0,agenziaentrate.gov.it,"The Revenue Agency, operational since 1 January 2001, was born from the reorganization of the Financial Administration following the Legislative Decree No. 300 of 1999.
It has its own statute and specific regulations governing administration and accounting.
The bodies of the Agency are made up of the Director, the Management Committee, the Board of Auditors.
From 1 December 2012 the Revenue Agency incorporated the Territory Agency (article 23-quater of Legislative Decree 95/2012).


Stolen 100GB: company documents, scans, financial reports, contracts.",Italy,"01 Aug, 2022 03:22:30 UTC","................................................................................................................................................
..................................................................................................................................................",Agenzia delle entrate,"1,000 - 5,000",Government Administration,false,2023-05-06T17:23:24.648Z,44.410652,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/u2wjqAznW8zL1y4l62de5f4a700ad,8.885386,200M - 1B,lockbit,2001
645663397adef2f79c969f14,0,overseas-ast.com,"Downloaded 354gb COMMERCIAL and CONTRACTS.
34gb: HR 24gb, Planning 4gb, Credit 4gb.

Founded in 1898, Overseas AST was a major construction company based in Europe. In 1959 Overseas AST established operations in Dubai and in 1964 the business was officially incorporated by a Ruler’s Decree.

In 1983, two prominent UAE businessmen, Khalifa Juma Al Nabooda of Dubai and Abdulla Mohammed Al Mazrouei of Abu Dhabi, acquired a 51% share in the business. They acquired the remaining shareholding from the parent company in 2003.

Since the successful completion of the landmark Al Maktoum bridge in Dubai 1962, Overseas AST now operates as a proudly UAE owned company with its Head Office in Dubai and branch offices in Abu Dhabi and Sharjah.
The bodies of the Agency are made up of the Director, the Management Committee, the Board of Auditors.
From 1 December 2012 the Revenue Agency incorporated the Territory Agency (article 23-quater of Legislative Decree 95/2012).",United Arab Emirates,"01 Aug, 2022 10:48:33 UTC","Overseas AST LLC is one of the longest established construction companies in the UAE.
With a head office in Dubai, we have offices in Abu Dhabi and Sharjah and operate in the UAE and other Gulf countries.
AST was founded in Austria in 1898 by an engineer, Eduard Wilhelm Ast, and grew to be one of Europe’s biggest contractors. The company ventured overseas to Kuwait in 1954 and began operations in Dubai in 1959. 
At that time, oil production had still to begin and the formation of the United Arab Emirates was more than a decade away.
The first electricity had been produced by private generators only a few years earlier and kerosene lamps were the main form of lighting. Water was still distributed around town in metal containers.
The bustling souq in Deira had 350 shops in covered walkways and was the largest market in the region. 
The population of around 50,000 mainly lived in huts constructed from palm fronds.
Across the Creek in Shindaga was the home of the Ruler and the wealthier families who lived in homes constructed of coral and gypsum from the salt marshes.
As today, the Creek divided Dubai and the only way between the two banks was a long journey around the end or on a rowing boat – the abra, which even today is a mainstay of the city’s transportation.

Proud to be a UAE company

The company’s first project in Dubai in 1959 was to develop the Creek and build the Maktoum Bridge, just the first of numerous landmark projects which have since helped change the face of the UAE.
In 1983, two prominent UAE businessmen, Khalifa Juma Al Nabooda of Dubai and Abdulla Mohammed Al Mazrui of Abu Dhabi, acquired a 51% stake in the company. 
  
They bought the remainder in 2003. Currently Overseas AST is owned by two prominent groups, Khalifa Juma Al Nabooda Group and Al Mazrui Holding Company. 
Overseas AST now operates as a UAE company with the head office in Dubai and offices in Abu Dhabi and Sharjah.",Overseas AST Co LLC,"1,000 - 5,000",Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/xcIdbflnZKATpuUN62de58e1c440c,null,200M - 1B,lockbit,1959
6456633f7adef2f79c969f15,0,legacy-hospitality.com,Our core business is hospitality in which Legacy Development & Management has grown into a major force in the hospitality industry.,United States,"06 Aug, 2022 19:30:57 UTC",null,"LEGACY HOSPITALITY, LLC",10 - 50,Restaurants,false,2023-05-06T17:23:24.648Z,41.57486,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/JdefysGHsFVduvjv62de58083f6ab,-90.532166,1M - 10M,lockbit,2000
645663497adef2f79c969f16,0,riken.co.jp,RIKEN CORPORATION: Manufacturer of functional parts for automotive and industrial machinery.,Japan,"06 Aug, 2022 10:27:56 UTC","RIKEN CORPORATION is a Japan-based company principally engaged in the manufacture and sale of automotive parts, industrial machinery parts and other products. The Automotive and Industrial Machinery Part business is engaged in the manufacture and sale of automobile and industrial machinery parts. The Company is also engaged in the manufacture and sale of electric heating materials, industrial furnaces and construction-related parts, as well as the repair of factory facilities, environment maintenance and other businesses.",Riken Corp,"1,000 - 5,000",Automotive,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/vUGfzwR781rHv0fD62dd5a3e894ed,null,200M - 1B,lockbit,1949
645663667adef2f79c969f17,1,lanormandise.fr,Normandise Petfood is a manufacturing and packaging plant specializing in the custom manufacturing of high-quality food products.,France,"11 Aug, 2022 13:25:49 UTC",NORMANDISE Pet Food contribue au bien-être et à la santé des chiens et des chats en préservant leur nature et leur instinct,La Normandise S.A.,200 - 500,Food Production,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/hIKw9rY0kCj0Mtom62dab407ab61c,null,100M - 200M,lockbit,1991
645663987adef2f79c969f18,0,eclipse-print.com,ECLIPSE GROUP is a large-scale manufacturer of a large-scale graphics with high-end service for each client.,Czech Republic,"27 Jul, 2022 15:52:18 UTC","We have been producing carton stands for goods and large-scale printed advertising, in four modern factories, for over 25 years. We are recognised for developing optimal solutions for our customers, and providing complete service from design throughout all levels of production and logistics; this also includes co-packing and installation. Although we have unrivaled capacity, we remain flexible to the market demands. Our commitment to marketing products requires us to meet our customers' specific needs. Thanks to smart solutions, including our own unique corrugated cardboard production, and an entire range of printing machines, we can offer perfect, yet economical and environmentally friendly, results. We take pride in our ability to deliver our products to large international companies, but at the same time delivering from in piece. Customers in our e-shop will consequently be able to buy products of excellent quality at a reasonable price because we can offer optimal solutions for each product.",Eclipse Print,200 - 500,Printing,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/JLVI80wLnH5soNhU62d9736d2bfa0,null,10M - 50M,lockbit,1991
6456639a7adef2f79c969f19,0,ocrex.com,"OCREX was formed in 2009 and specialises in the development of OCR software solutions. OCREX has developed AutoRec which automates the process of performing bank reconciliations from paper bank statements. Primarily this product is geared toward the accountancy practice market but draws interest from independent bookkeepers and accounts departments within companies alike.

OCREX delivers tailor made solutions for highly accurate data extraction from scanned images of paper documents. Our reconciliation accounting solutions remove data entry dependencies while providing significant efficiencies in terms of time, costs and accuracy. On average, our existing customers use our product every second business day with some using it several times per day. Providing up to a 90% time saving to users on this frequently performed, labour-intensive and error-prone task, AutoRec provides immediate and substantial cost savings to accountancy firms and companies.",Ireland,"03 Aug, 2022 03:20:40 UTC","OCREX develops industry tailored, high accuracy data capture solutions.

AutoEntry, our flagship product,  provides accountancy firms, small businesses & bookkeepers with automated data capture of bills, receipts, credit notes, supplier statements, bank and card statements that integrates seamlessly with Quickbooks, Sage, Xero and many more accounting software. .",OCRex Limited,50 - 200,Computer Software,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/aWbLwZxYUmeZ1TCo62d9224b1b68e,null,10M - 50M,lockbit,2009
645663a97adef2f79c969f1a,0,mwd.digital,"It is the set of specialized skills in Data Management, Digital Strategy, Security, Application Development, Hosting,
Social Media & Content Management, Digital ADV. We are proud of our over 15 years of history",Italy,"27 Jul, 2022 18:42:15 UTC","Metis WebDev nasce nel 2007 da un gruppo di consulenti esperti nel mondo dei sistemi operativi, dei server e nelle più evolute tecnologie che caratterizzano i nuovi scenari delle Web Applications. 
	
Metis WebDev è Web Passion! La tua web agency per realizzazione di applicazioni su piattaforma web per gestire tutti gli aspetti dell'organizzazione, della comunicazione e del workflow aziendale: Web Application, Mobile Application, Siti Web, Servizi Hosting, Marketing online, SEO, Social Marketing, Posta Certificata.",MWD.digital,10 - 50,Internet,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/cbCZ9HjXfRndluh862d9088733dc0,null,1M - 10M,lockbit,2007
645663b17adef2f79c969f1b,1,mec.com,"Mack Energy Corporation was founded by Mack.C..Chase, President, in 1990. It was formed as an independent energy company engaged in the exploration, development, and production of oil and gas in southeastern New Mexico.
Headquartered in Artesia, New Mexico with offices in Roswell, Midland, and Ft. Worth, Mack Energy Corporation and its affiliates employ over 900 people.

Mack’s portfolio of oil and gas properties provides a stable platform for future growth and expansion. Its primary operating area is New Mexico and West Texas, where our focus is the identification and evaluation of prospective oil and gas properties and the contribution of capital to potentially productive projects that increase reserves, production, and cash flow. Technological advances in recent years have presented new possibilities for exploration. We strive to utilize these advances and stay abreast of innovative technology to ensure that our company is a forerunner in the quest for energy for many years to come.",United States,"10 Aug, 2022 15:10:17 UTC","Mack Energy is an Independent Oil and Gas company based out of Artesia, New Mexico.  Dedicated to advancing our industry and the communities we live in.",Mack Energy Corporation,200 - 500,Oil & Energy,false,2023-05-06T17:23:24.648Z,32.832214,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/J0n3E8TiNqOuWiPk62d8727a10c60,-104.298836,10M - 50M,lockbit,1988
645663b67adef2f79c969f1c,3,lexingtonnational.com,"Lexington National Insurance Corporation is a national property and casualty insurance company rated A- by A.M. Best and U.S. Treasury listed. Lexington National Insurance Corporation is licensed in all 50-states and the District of Columbia.
Starting out as a Bail Bonds insurer in 1989, Lexington National has grown into a nationally recognized insurance carrier specializing in Bail Bonds, Contract Surety, Commercial Surety, and CLIPs. Lexington National will also consider Surplus opportunities through its parent, Concord Specialty Insurance Company.",United States,"10 Aug, 2022 14:08:06 UTC","Lexington National was founded in 1989 by the Frank family and remains family owned and operated to this day. Originally established to provide bail bond insurance, Lexington National has transformed and now offers a variety of commercial surety, contract surety, and warrannnty insurance products. 

Lexington National is an A- A.M. Best rated insurer and is licensed in all 50 states. We pride ourselves in customer service and attribute our success to being extremely agile and responsive. Being a family owned and operated enterprise, we do not have to go through big committee meetings and waste the time and energy of our customers. Our customers have direct access to our leadership team 24/7. Please visit our website at lnic.com to learn more.",Lexington National Insurance Corporation,10 - 50,Insurance,false,2023-05-06T17:23:24.648Z,39.291233,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/LCbujNS0box9mOYQ62d871ecda7b2,-76.61183,1M - 10M,lockbit,1989
